,caption,image_file,image_id
1004,two white airplanes parked on the airport with a runway beside .,./train/images/250.tif,249
1005,two different white airplanes parked on the airport with a runway beside .,./train/images/250.tif,249
1006,two white airplanes of different size parked on the airport .,./train/images/250.tif,249
1007,there are two white airplanes parked on the airport with some airport buildings beside .,./train/images/250.tif,249
1008,this is an empty airport with some airport buildings beside .,./train/images/251.tif,250
1009,an empty airport only with some luggage cars and buildings .,./train/images/251.tif,250
1010,an empty airport with some airport buildings beside .,./train/images/251.tif,250
1011,this is an airport only with some luggage cars parked on .,./train/images/251.tif,250
1012,an empty airport with some airport buildings beside .,./train/images/251.tif,250
1013,this is an empty airport with some airport buildings beside .,./train/images/252.tif,251
1014,an empty airport only with some luggage cars and buildings .,./train/images/252.tif,251
1015,an empty airport with some airport buildings beside .,./train/images/252.tif,251
1016,this is an airport only with some luggage cars parked on .,./train/images/252.tif,251
1017,an empty airport with some airport buildings beside .,./train/images/252.tif,251
1018,this is an airport with a parking lot beside .,./train/images/253.tif,252
1019,an airport with a parking lot beside .,./train/images/253.tif,252
1020,many cars parked in a parking lot while an airport beside it .,./train/images/253.tif,252
1021,a parking lot with an airport beside .,./train/images/253.tif,252
1022,there is a parking lot beside th airport .,./train/images/253.tif,252
1023,many airplanes parked on the airport with some cars parked beside .,./train/images/254.tif,253
1024,there are many different airplanes parked on the airport .,./train/images/254.tif,253
1025,an airport with many different kinds of airplanes parked on .,./train/images/254.tif,253
1026,many white airplanes parked on the airport .,./train/images/254.tif,253
1027,lots of different white cars parked on the airport .,./train/images/254.tif,253
1028,this is an empty airport with some airport buildings beside .,./train/images/255.tif,254
1029,an empty airport only with some luggage cars and buildings .,./train/images/255.tif,254
1030,an empty airport with some airport buildings beside .,./train/images/255.tif,254
1031,this is an airport only with some luggage cars parked on .,./train/images/255.tif,254
1032,an empty airport with some airport buildings beside .,./train/images/255.tif,254
1033,two white airplanes parked on the airport .,./train/images/256.tif,255
1034,there are two white airplanes parked on the airport .,./train/images/256.tif,255
1035,two white airplanes parked on the airport with some airport buildings beside .,./train/images/256.tif,255
1036,there are two white airplanes parked on the airport .,./train/images/256.tif,255
1037,two white airplanes parked on the airport .,./train/images/256.tif,255
1038,an white airplane parked on the airport with a runway beside .,./train/images/257.tif,256
1039,there is an white airplane parked on the airport and some luggage cars beside .,./train/images/257.tif,256
1040,an airplane parked on the airport with some luggage cars beside it .,./train/images/257.tif,256
1041,there is an airplane parked on the airport with a runway beside .,./train/images/257.tif,256
1042,an airplane parked on the airport with some luggage cars beside .,./train/images/257.tif,256
